X,Y,NAME,ST,POPULATION
-74.14207464,41.11386376,Suffern,NY,11110
-73.50202697,40.81568431,Syosset,NY,19167
-76.14376712,43.04092328,Syracuse,NY,146839
-73.85598866,41.06705242,Tarrytown,NY,11726
-73.0491433,40.9090411,Terryville,NY,11969
-78.88321628,43.00845536,Tonawanda,NY,14924
-78.86948127,43.02735052,Tonawanda,NY,57701
-73.67513103,42.73546382,Troy,NY,51310
-73.59089421,40.70199251,Uniondale,NY,25673
-75.22610898,43.09608147,Utica,NY,64252
-73.70410037,40.66496644,Valley Stream,NY,38531
-73.51010726,40.67127842,Wantagh,NY,19048
-75.90946324,43.97341712,Watertown,NY,27064
-73.7067215,42.72192636,Watervliet,NY,10568
-73.362771,40.72302163,West Babylon,NY,42980
-73.591855,40.75684745,Westbury,NY,15228
-73.98838425,41.2063014,West Haverstraw,NY,10406
-73.65074224,40.69585821,West Hempstead,NY,19484
-73.29708445,40.71138015,West Islip,NY,28371
-78.8009519,42.85001989,West Seneca,NY,45191
-73.7548187,41.02204597,White Plains,NY,58940
-74.10041445,41.32842028,Woodbury,NY,11034
-73.71551988,40.63475631,Woodmere,NY,17565
-73.37693387,40.74674512,Wyandanch,NY,12071
-73.89732919,40.93125356,Yonkers,NY,204204
-80.19431696,35.36142601,Albemarle,NC,16134
-78.85869719,35.72640268,Apex,NC,46669
-79.96281888,35.90455705,Archdale,NC,11726
-79.8153615,35.7008108,Asheboro,NC,25480
-82.5654145,35.59368171,Asheville,NC,92066
-81.04050316,35.23796791,Belmont,NC,12397
-81.6685685,36.21080989,Boone,NC,18684
-79.4400015,36.08685801,Burlington,NC,53997
-79.08771531,35.9259052,Carrboro,NC,20970
-78.77733283,35.78511096,Cary,NC,163493
-79.03868763,35.92703144,Chapel Hill,NC,61034
-80.83025506,35.20787423,Charlotte,NC,838742
-78.46465003,35.65122507,Clayton,NC,19102
-80.38608744,36.03186559,Clemmons,NC,20089
-80.58179214,35.41209126,Concord,NC,91091
-80.88556851,35.47384151,Cornelius,NC,29319
-80.8448754,35.49801337,Davidson,NC,13409
-78.88934499,35.99459643,Durham,NC,265510
-79.74235277,36.50233154,Eden,NC,15250
-76.229745,36.29320013,Elizabeth City,NC,17836
-78.8751105,35.05248534,Fayetteville,NC,203211
-78.7971425,35.59001692,Fuquay-Varina,NC,25803
-78.61788065,35.70111446,Garner,NC,28426
-81.2021375,35.26672865,Gastonia,NC,76663
-77.99599753,35.38421611,Goldsboro,NC,36128
-79.40162725,36.0590205,Graham,NC,14447
-79.79931701,36.06740544,Greensboro,NC,286435
-77.37761675,35.59555801,Greenville,NC,91005
-80.672373,35.3033772,Harrisburg,NC,14037
-76.89901884,34.87493377,Havelock,NC,20689
-78.417456,36.33045784,Henderson,NC,14793
-82.45769735,35.32394219,Hendersonville,NC,14792
-81.32296007,35.73901897,Hickory,NC,41354
-80.00116339,35.95409501,High Point,NC,111890
-78.8311991,35.65904742,Holly Springs,NC,34186
-78.961388,34.96860311,Hope Mills,NC,16524
-80.84332664,35.41258542,Huntersville,NC,55879
-80.64629947,35.06670637,Indian Trail,NC,39372
-77.40449426,34.76642536,Jacksonville,NC,72253
-80.63337058,35.47760213,Kannapolis,NC,48479
-80.08672781,36.1076332,Kernersville,NC,24438
-81.34729256,35.23531806,Kings Mountain,NC,10577
-77.606101,35.28449505,Kinston,NC,21407
-78.49609906,35.79233468,Knightdale,NC,15750
-79.4781162,34.75963686,Laurinburg,NC,15903
-78.01010736,34.23692754,Leland,NC,18093
-81.532151,35.90944802,Lenoir,NC,17928
-80.41638752,36.10300519,Lewisville,NC,13398
-80.2556888,35.82600876,Lexington,NC,19355
-81.2370775,35.46642766,Lincolnton,NC,10709
-79.01846233,34.63056384,Lumberton,NC,21278
-80.7100999,35.11952345,Matthews,NC,30147
-79.27281452,36.09004969,Mebane,NC,13512
-80.65369444,35.17813435,Mint Hill,NC,26465
-80.55892566,35.00485995,Monroe,NC,35286
-80.82346729,35.58434249,Mooresville,NC,39752
-81.68422875,35.74239978,Morganton,NC,16890
-78.840645,35.81594282,Morrisville,NC,24073
-80.60810799,36.49981827,Mount Airy,NC,10316
-81.01231051,35.30798637,Mount Holly,NC,15369
-77.84288831,34.29191473,Murraysville,NC,15605
-77.04630202,35.10860635,New Bern,NC,30552
-81.23019018,35.66498946,Newton,NC,13136
-79.46828267,35.1917892,Pinehurst,NC,16005
-77.3228904,34.72024101,Piney Green,NC,15096
-78.63539486,35.78534242,Raleigh,NC,457182
-79.66880095,36.34244177,Reidsville,NC,14221
-77.65115974,36.4511792,Roanoke Rapids,NC,15348
-77.80362759,35.96741065,Rocky Mount,NC,55199
-80.49049526,35.66601398,Salisbury,NC,34646
-79.17729962,35.47549354,Sanford,NC,28910
-81.53909011,35.28983863,Shelby,NC,20345
-78.34848877,35.51481431,Smithfield,NC,10967
-79.4048936,35.19025648,Southern Pines,NC,13868
-78.97841443,35.17263698,Spring Lake,NC,12566
-80.69386425,35.08906871,Stallings,NC,15515
-80.87030937,35.78656005,Statesville,NC,25924
-79.89993312,36.19721174,Summerfield,NC,11082
-77.55639141,35.90427747,Tarboro,NC,10649
-80.08083776,35.88104209,Thomasville,NC,27572
-78.50541801,35.97290957,Wake Forest,NC,38893
-80.754475,34.93894998,Waxhaw,NC,16083
-80.73836874,35.02276233,Weddington,NC,11203
-77.94518952,34.23452296,Wilmington,NC,118250
-77.91114325,35.71586504,Wilson,NC,50332
-80.26093816,36.10311549,Winston-Salem,NC,244338
-100.7695245,46.81247011,Bismarck,ND,72334
-102.7891078,46.89069125,Dickinson,ND,25991
-96.80696172,46.86756776,Fargo,ND,125362
-97.05851102,47.92279367,Grand Forks,ND,58526
-98.69265641,46.90652971,Jamestown,ND,15731
-100.8830218,46.82555525,Mandan,ND,21359
-101.306862,48.23897665,Minot,ND,48923
-96.90448381,46.85727022,West Fargo,ND,33649
-103.6280292,48.15422798,Williston,ND,29984
-81.52186354,41.08004603,Akron,OH,199158
-81.10244225,40.91193283,Alliance,OH,22719
-82.226035,41.40233506,Amherst,OH,12375
-82.31636446,40.86725068,Ashland,OH,20557
-80.80190777,41.87530925,Ashtabula,OH,18410
-82.11142275,39.32519129,Athens,OH,25431
-81.34499271,41.31185522,Aurora,OH,16078
-80.74049694,41.09321824,Austintown,OH,28888
-82.01874735,41.44852351,Avon,OH,22966
-82.016045,41.49448491,Avon Lake,OH,23968
-81.60367014,41.00956394,Barberton,OH,26218
-81.93154808,41.48509427,Bay Village,OH,15210
-81.50300393,41.47585717,Beachwood,OH,12071
-84.0626305,39.73116742,Beavercreek,OH,47090
-81.539274,41.39732935,Bedford,OH,12518
-81.50532086,41.40413255,Bedford Heights,OH,10595
-83.76249238,40.36270464,Bellefontaine,OH,13725
-81.86427849,41.36966525,Berea,OH,18616
-82.93424956,39.96501443,Bexley,OH,13900
-84.38245745,39.24778931,Blue Ash,OH,12019
-80.66708741,41.03335106,Boardman,OH,34605
-83.65011791,41.37704357,Bowling Green,OH,31729
-81.61931743,41.30793458,Brecksville,OH,13171
-84.63591466,39.15512287,Bridgetown,OH,14394
-81.689214,41.31402864,Broadview Heights,OH,19564
-81.74979609,41.43486086,Brooklyn,OH,10836
-81.82173749,41.40366529,Brook Park,OH,18854
-81.81990077,41.24685322,Brunswick,OH,35519
-82.97191263,40.8053415,Bucyrus,OH,12004
-81.58655096,40.0222144,Cambridge,OH,10541
-81.36818543,40.80826431,Canton,OH,72500
-84.5582875,40.55523085,Celina,OH,10566
-84.14487219,39.63393453,Centerville,OH,23895
-82.96701173,39.3376488,Chillicothe,OH,21965
-84.51092329,39.10709069,Cincinnati,OH,309190
-82.93412518,39.60652754,Circleville,OH,13907
-84.3526315,39.87650756,Clayton,OH,13066
-81.68730336,41.50517637,Cleveland,OH,383649
-81.5635586,41.51121488,Cleveland Heights,OH,46114
-82.98893029,39.98840453,Columbus,OH,871273
-80.5735305,41.92659451,Conneaut,OH,12236
-81.84840781,40.2619292,Coshocton,OH,11002
-81.48427625,41.14025307,Cuyahoga Falls,OH,50097
-84.19878368,39.76871104,Dayton,OH,140450
-84.36576366,41.28093959,Defiance,OH,16464
-83.07483639,40.28653335,Delaware,OH,39143
-84.65931462,39.19219736,Dent,OH,10948
-81.48076386,40.53054977,Dover,OH,12795
-83.14567661,40.1109368,Dublin,OH,46461
-81.57949737,41.53177673,East Cleveland,OH,16952
-81.43937938,41.65030052,Eastlake,OH,18178
-80.5788205,40.62676294,East Liverpool,OH,10841
-82.10685138,41.37605204,Elyria,OH,54799
-84.3055315,39.86953613,Englewood,OH,13674
-77.0821433,38.74841519,Hybla Valley,VA,15980
-85.50698194,36.14781973,Cookeville,TN,32351
-77.20525668,38.88976645,Idylwood,VA,17748
-77.29600954,38.81514385,Kings Park West,VA,13540
-77.1447565,38.75984592,Kingstowne,VA,16169
-77.30587829,38.68427522,Lake Ridge,VA,42588
-77.4767378,37.61325018,Lakeside,VA,12191
-77.48370104,39.08461253,Lansdowne,VA,13226
-77.49162925,37.63796121,Laurel,VA,17368
-77.55441138,39.10566385,Leesburg,VA,47277
-77.15432023,38.81583969,Lincolnia,VA,23760
-77.57496593,38.7551006,Linton Hall,VA,41924
-77.21638908,38.69832859,Lorton,VA,19740
-77.35248935,39.04728232,Lowes Island,VA,11178
-79.14148733,37.41172015,Lynchburg,VA,81627
-77.161769,38.9340704,McLean,VA,49727
-77.41149672,38.95128529,McNair,VA,19184
-79.12529822,37.42416472,Madison Heights,VA,11296
-77.46724675,38.75345286,Manassas,VA,42110
-77.43523925,38.76823087,Manassas Park,VA,15269
-77.53962105,37.49015547,Manchester,VA,11292
-79.865168,36.68784496,Martinsville,VA,13954
-77.26191544,38.63716,Marumsco,VA,38336
-77.47398942,37.43005689,Meadowbrook,VA,19287
-77.35606973,37.62630716,Mechanicsville,VA,38947
-77.24256356,38.87306317,Merrifield,VA,19498
-77.33996923,38.61106371,Montclair,VA,21127
-77.10244294,38.71623135,Mount Vernon,VA,12755
-77.28483814,38.6085213,Neabsco,VA,16923
-77.19918861,38.73576293,Newington,VA,13186
-77.23388376,38.73702663,Newington Forest,VA,12685
-76.4804143,37.08362626,Newport News,VA,188373
-76.28309589,36.85032716,Norfolk,VA,248958
-77.30166942,38.88877689,Oakton,VA,36770
-77.39144711,37.20417871,Petersburg,VA,33510
-76.39548717,37.12275433,Poquoson,VA,12279
-76.30075072,36.83002106,Portsmouth,VA,96896
-80.5740355,37.11627191,Radford,VA,18105
-77.34601804,38.94966479,Reston,VA,60324
-77.43628096,37.54228749,Richmond,VA,223942
-79.95808974,37.27840895,Roanoke,VA,100823
-77.10863057,38.78698998,Rose Hill,VA,20437
-80.05538759,37.28640659,Salem,VA,25848
-77.62007943,37.65494229,Short Pump,VA,28200
-77.51322169,38.91214267,South Riding,VA,34195
-77.18388042,38.78085757,Springfield,VA,31356
-79.06082358,38.15928403,Staunton,VA,25003
-77.40519694,39.00521535,Sterling,VA,29420
-77.49610577,38.78782142,Sudley,VA,17339
-76.58757059,36.73145574,Suffolk,VA,92337
-77.37614648,39.03090767,Sugarland Run,VA,12381
-79.24804244,37.31650357,Timberlake,VA,13071
-77.590096,37.58197285,Tuckahoe,VA,46456
-77.22726483,38.92148518,Tysons Corner,VA,22053
-77.25961938,38.89962545,Vienna,VA,16255
-76.06100336,36.7518942,Virginia Beach,VA,461663
-77.24066626,38.82301057,Wakefield,VA,11484
-78.90120634,38.06731646,Waynesboro,VA,21699
-77.22671128,38.77713826,West Springfield,VA,22643
-76.703413,37.26556338,Williamsburg,VA,14904
-78.17452415,39.17339417,Winchester,VA,27308
-77.2841651,38.93946579,Wolf Trap,VA,16540
-77.11485009,38.73324592,Woodlawn,VA,21940
-77.61242298,37.69251062,Wyndham,VA,10752
-123.8329675,46.98159299,Aberdeen,WA,16793
-122.6139966,48.51612669,Anacortes,WA,16858
-122.1199349,48.19168233,Arlington,WA,19152
-122.6394168,47.30250079,Artondale,WA,13271
-122.2466645,47.31922764,Auburn,WA,81032
-122.5378464,47.64478579,Bainbridge Island,WA,23995
-122.5393632,45.77542122,Battle Ground,WA,19768
-122.1763014,47.61208575,Bellevue,WA,142203
-122.4681265,48.75344247,Bellingham,WA,86960
-122.1856863,47.17528083,Bonney Lake,WA,20049
-122.2057056,47.78250591,Bothell,WA,38485
-122.2390645,47.81337299,Bothell West,WA,19417
-122.6304941,47.56947951,Bremerton,WA,41050
-122.243697,47.49048801,Bryn Mawr-Skyway,WA,17218
-122.3391051,47.47621144,Burien,WA,52103
-122.3973794,45.58624687,Camas,WA,21733
-122.9692633,46.72257486,Centralia,WA,16775
-117.5789356,47.49006314,Cheney,WA,11145
-122.0755568,47.74645943,Cottage Lake,WA,23942
-122.1227175,47.36205344,Covington,WA,19569
-122.3153598,47.39142424,Des Moines,WA,32434
-122.1817049,47.89684776,Eastmont,WA,22274
-122.060531,47.46082813,East Renton Highlands,WA,12122
-120.2808164,47.41724477,East Wenatchee,WA,13757
-122.3527678,47.81008041,Edmonds,WA,41793
-122.3670856,47.04480209,Elk Plain,WA,14699
-120.5491745,47.00090615,Ellensburg,WA,19476
-121.9896677,47.20181399,Enumclaw,WA,11968
-122.2008645,47.98219885,Everett,WA,110144
-122.142962,47.44671447,Fairwood,WA,19672
-122.3356586,47.30906822,Federal Way,WA,97701
-122.6003831,48.86131147,Ferndale,WA,13241
-122.5739669,45.68821292,Five Corners,WA,19929
-122.5675042,47.09542933,Fort Lewis,WA,13629
-122.3594031,47.0914309,Frederickson,WA,22103
-122.2756606,47.04073686,Graham,WA,27104
-119.9050475,46.25341058,Grandview,WA,11005
-122.655318,45.67969069,Hazel Dell,WA,21563
-122.0434823,47.54129123,Issaquah,WA,35616
-122.8979645,46.12294825,Kelso,WA,12118
-122.2430685,47.74317862,Kenmore,WA,23371
-119.1321215,46.19356831,Kennewick,WA,81646
-122.2171856,47.38976074,Kent,WA,131710
-122.1981045,47.69963238,Kirkland,WA,89149
-122.8352127,47.04215879,Lacey,WA,47295
-122.2880802,47.75973554,Lake Forest Park,WA,13752
-122.2811565,47.33740332,Lakeland North,WA,13916
-122.2831236,47.27827159,Lakeland South,WA,12922
-122.1031324,47.33245177,Lake Morton-Berrydale,WA,10878
-122.0621191,48.01508989,Lake Stevens,WA,32413
-122.1660225,47.23481149,Lake Tapps,WA,12473
-122.5296633,47.16266564,Lakewood,WA,60644
-122.9598422,46.14515473,Longview,WA,37411
-122.4542287,48.95020929,Lynden,WA,13618
-122.3032736,47.82846831,Lynnwood,WA,37176
-122.1044165,47.80257066,Maltby,WA,11249
-122.0423617,47.39355427,Maple Valley,WA,26327
-122.2327017,47.84789967,Martha Lake,WA,19131
-122.1663004,48.0611073,Marysville,WA,67178
-122.2264737,47.56248112,Mercer Island,WA,24720
-122.2037128,47.86314104,Mill Creek,WA,20303
-122.1876695,47.83604796,Mill Creek East,WA,20942
-122.6203601,45.65763945,Minnehaha,WA,10831
-121.993891,47.85327359,Monroe,WA,18261
-119.2760928,47.12880072,Moses Lake,WA,21827
-122.3076827,47.79210761,Mountlake Terrace,WA,21157
-122.3099135,48.42020852,Mount Vernon,WA,34082
-122.3033107,47.90938712,Mukilteo,WA,21864
-122.1633511,47.53037606,Newcastle,WA,11920
-122.2748695,47.85452235,North Lynnwood,WA,20126
-122.6641013,48.29514811,Oak Harbor,WA,22892
-122.8976029,47.03631255,Olympia,WA,50403
-122.53049,45.6888457,Orchards,WA,22631
-122.4375794,47.14171334,Parkland,WA,37228
-119.0845255,46.24349757,Pasco,WA,68486
-123.4585595,48.1180501,Port Angeles,WA,19676
-122.6382229,47.53731724,Port Orchard,WA,14387
-122.135471,47.13847121,Prairie Ridge,WA,11836
-117.1634537,46.73266751,Pullman,WA,33316
-122.2862355,47.17213754,Puyallup,WA,39892
-122.125943,47.64914113,Redmond,WA,61994
-122.1875845,47.45314373,Renton,WA,104157
-119.2939827,46.2830207,Richland,WA,54405
-122.6631962,45.70990309,Salmon Creek,WA,20818
-122.0376268,47.60441998,Sammamish,WA,52594
-122.2985482,47.44441746,SeaTac,WA,29478
-122.3201602,47.59146063,Seattle,WA,687870
-122.2426985,48.50564119,Sedro-Woolley,WA,10907
-122.342431,47.75630496,Shoreline,WA,57656
-122.6824274,47.66825599,Silverdale,WA,19544
-122.1497336,47.86351337,Silver Firs,WA,22261
-121.837921,47.53964907,Snoqualmie,WA,13302
-122.2847809,47.12028072,South Hill,WA,58129
-122.4089876,47.0672757,Spanaway,WA,31616
-117.4330427,47.66715235,Spokane,WA,218562
-117.2345293,47.66257401,Spokane Valley,WA,96368
-120.0054881,46.31461349,Sunnyside,WA,15949
-122.4777214,47.25345668,Tacoma,WA,211357
-122.2722634,47.47431887,Tukwila,WA,20891
-122.9234545,46.97993695,Tumwater,WA,19834
-122.0295608,47.6802649,Union Hill-Novelty Hill,WA,21738
-122.5455931,47.21469969,University Place,WA,32604
-122.6688393,45.63557012,Vancouver,WA,176712
-122.4526204,47.44816604,Vashon,WA,11504
-118.3335185,46.06456231,Walla Walla,WA,33097
-122.6066453,45.67654492,Walnut Grove,WA,11226
-122.341418,45.58296927,Washougal,WA,16036
-120.3294459,47.42575378,Wenatchee,WA,33687
-119.3436526,46.28804772,West Richland,WA,13923
-122.3479926,47.50861456,White Center,WA,16075
-122.1420419,47.76356498,Woodinville,WA,12309
-120.5117455,46.60155688,Yakima,WA,94112
-81.181208,37.77405922,Beckley,WV,17130
-81.221175,37.25735103,Bluefield,WV,10025
-81.62952952,38.34947006,Charleston,WV,49949
-80.33414642,39.27898599,Clarksburg,WV,16982
-80.159007,39.47453237,Fairmont,WV,18966
-82.4346252,38.41080811,Huntington,WV,49968
-77.96302275,39.45711581,Martinsburg,WV,18317
-79.94881988,39.63434687,Morgantown,WV,32221
-81.54189407,39.26211412,Parkersburg,WV,31682
-81.81976497,38.37692867,St. Albans,WV,10944
-81.68966,38.35897115,South Charleston,WV,13277
-81.91891977,38.44828066,Teays Valley,WV,13986
-81.5319655,39.31412478,Vienna,WV,10886
-80.58823408,40.41786766,Weirton,WV,19334
-80.69544057,40.07539075,Wheeling,WV,28157
-88.02610993,44.4713336,Allouez,WI,14178
-88.41937141,44.26223853,Appleton,WI,76309
-88.08953679,44.47950912,Ashwaubenon,WI,17708
-89.743739,43.46874665,Baraboo,WI,12447
-88.8312228,43.46861576,Beaver Dam,WI,16855
-87.95502026,44.45919647,Bellevue,WI,15418
-89.04688775,42.51083563,Beloit,WI,36561
-88.12300563,43.06398588,Brookfield,WI,38804
-87.97500131,43.17431466,Brown Deer,WI,12323
-88.28617925,42.67392092,Burlington,WI,10710
-87.90946,42.79955312,Caledonia,WI,25515
-87.98982145,43.30040872,Cedarburg,WI,11521
-91.38976878,44.93572377,Chippewa Falls,WI,13958
-87.86388505,42.94673545,Cudahy,WI,18101
-88.07275601,44.4468511,De Pere,WI,24819
-91.49572831,44.82016812,Eau Claire,WI,68573
-88.53764384,42.6711317,Elkhorn,WI,10183
-89.42552848,42.98584944,Fitchburg,WI,28139
-88.4388468,43.77195807,Fond du Lac,WI,43139
-88.847187,42.91126966,Fort Atkinson,WI,12192
-88.01038486,42.88539148,Franklin,WI,36595
-88.093026,43.23566286,Germantown,WI,20126
-87.92775841,43.12894972,Glendale,WI,13239
-87.96312975,43.31365001,Grafton,WI,11599
-88.00607704,44.5121752,Green Bay,WI,107887
-88.00186257,42.93711737,Greendale,WI,14345
-88.00511378,42.96193931,Greenfield,WI,36983
-88.37755287,43.32137699,Hartford,WI,14680
-88.1043225,44.57024516,Howard,WI,19425
-92.75542857,44.98041046,Hudson,WI,13612
-89.01367266,42.68553753,Janesville,WI,64332
-88.26496748,44.27709104,Kaukauna,WI,16047
-87.82462159,42.58764072,Kenosha,WI,100953
-91.24688125,43.82009429,La Crosse,WI,52660
-88.31841014,44.28901858,Little Chute,WI,10781
-89.39299838,43.08071974,Madison,WI,250805
-87.66812334,44.11309026,Manitowoc,WI,33367
-87.6322502,45.08736478,Marinette,WI,10783
-90.17314611,44.66315104,Marshfield,WI,19422
-88.44830704,44.20455735,Menasha,WI,17939
-88.1226066,43.14862993,Menomonee Falls,WI,37072
-91.90874452,44.88928073,Menomonie,WI,16667
-87.98521514,43.22571776,Mequon,WI,24070
-89.50670439,43.10539326,Middleton,WI,19330
-87.90691927,43.04042707,Milwaukee,WI,591865
-89.64363462,42.60100385,Monroe,WI,10786
-87.86958727,42.6863591,Mount Pleasant,WI,26274
-88.12912303,42.88596399,Muskego,WI,25073
-88.47594519,44.16722784,Neenah,WI,26178
-88.12915056,42.97259713,New Berlin,WI,40172
-87.9007748,42.88024475,Oak Creek,WI,34771
-88.49533981,43.09916628,Oconomowoc,WI,16930
-91.22505075,43.88683133,Onalaska,WI,18736
-88.56233458,44.0226066,Oshkosh,WI,66585
-88.21502,43.06695226,Pewaukee,WI,14131
-90.467952,42.73663951,Platteville,WI,12496
-87.88955299,42.52653649,Pleasant Prairie,WI,20851
-89.53604326,44.46073772,Plover,WI,12562
-89.4659805,43.5445863,Portage,WI,10780
-87.88514858,43.38405987,Port Washington,WI,11841
-87.81177616,42.72575989,Racine,WI,78680
-88.24132046,43.23723321,Richfield,WI,11652
-92.62186465,44.85954891,River Falls,WI,15525
-87.73138559,43.76690332,Sheboygan,WI,48831
-87.88662531,43.09134754,Shorewood,WI,13340
-87.86266622,42.91197376,South Milwaukee,WI,20861
-89.5748615,44.52373505,Stevens Point,WI,27061
-89.2156585,42.92037707,Stoughton,WI,13195
-88.06912651,44.63551466,Suamico,WI,12422
-89.23606918,43.18239357,Sun Prairie,WI,32598
-92.10281714,46.71647701,Superior,WI,27294
-88.2245625,43.12826131,Sussex,WI,11261
-87.579975,44.14449396,Two Rivers,WI,11500
-89.53677067,42.98776893,Verona,WI,12301
-88.72847055,43.18929353,Watertown,WI,24272
-88.24544927,43.00910272,Waukesha,WI,72916
-89.431683,43.18483585,Waunakee,WI,13538
-88.73771573,43.63159332,Waupun,WI,11467
-89.64600313,44.9617642,Wausau,WI,39572
-88.00911572,43.05999946,Wauwatosa,WI,46895
-88.00714035,43.01424654,West Allis,WI,60402
-88.182303,43.41844118,West Bend,WI,32016
-89.54879472,44.89050569,Weston,WI,15691
-87.90056835,43.1132679,Whitefish Bay,WI,14167
-88.73409362,42.83712575,Whitewater,WI,14372
-89.84099875,44.39838362,Wisconsin Rapids,WI,18138
-106.3208526,42.84356389,Casper,WY,61295
-104.7998675,41.15037332,Cheyenne,WY,64676
-110.9646166,41.26024868,Evanston,WY,12473
-105.5026106,44.29113462,Gillette,WY,33251
-109.4697637,41.51505108,Green River,WY,12321
-110.7566654,43.47621941,Jackson,WY,9674
-105.6096269,41.30950448,Laramie,WY,33191
-108.3698018,43.02565553,Riverton,WY,10551
-109.2382651,41.59503723,Rock Springs,WY,24051
-106.9599229,44.79046848,Sheridan,WY,18441
-81.5188667,41.59040841,Euclid,OH,47938
-85.02775072,35.95396618,Crossville,TN,10801
-84.01406718,39.80316118,Fairborn,OH,32724
-87.36607396,36.06373157,Dickson,TN,15674
-84.54047282,39.3300876,Fairfield,OH,43829
-83.26881155,42.22604612,Taylor,MI,62515
-89.37818399,36.04595704,Dyersburg,TN,17008
-81.85311298,41.44192299,Fairview Park,OH,16472
-85.24979025,34.99870544,East Ridge,TN,21894
-83.63804228,41.04592963,Findlay,OH,41328
-82.2435585,36.34164045,Elizabethton,TN,13827
-84.51454579,39.21594047,Finneytown,OH,13071
-84.18212497,35.87313492,Farragut,TN,22347
-84.52570687,39.28601924,Forest Park,OH,18938
-86.85241943,35.92148297,Franklin,TN,75152
-85.58693364,44.75273415,Traverse City,MI,15682
-84.33888233,39.07111972,Forestville,OH,10621
-83.41189381,41.16020408,Fostoria,OH,13357
-84.2944135,39.55444358,Franklin,OH,12026
-83.11329821,41.35299508,Fremont,OH,16527
-82.8806585,40.03169463,Gahanna,OH,36253
-82.77743821,40.73924833,Galion,OH,10385
-81.60375183,41.41993765,Garfield Heights,OH,28066
-80.69606673,41.16725317,Girard,OH,9617
-81.47565915,40.94836062,Green,OH,26599
-84.63112625,40.10449674,Greenville,OH,13130
-83.0650585,39.84766647,Grove City,OH,39631
-84.559477,39.39473113,Hamilton,OH,63915
-82.4411328,40.0241433,Heath,OH,10440
-83.15480729,40.03476003,Hilliard,OH,33557
-84.11308641,39.85947523,Huber Heights,OH,39405
-81.44079936,41.2398396,Hudson,OH,22262
-82.666798,38.51712778,Ironton,OH,10644
-81.36100502,41.1490505,Kent,OH,29168
-84.14957138,39.69566155,Kettering,OH,55344
-81.79954798,41.48276501,Lakewood,OH,51588
-82.60461483,39.72505329,Lancaster,OH,40626
-84.21338969,39.42538216,Lebanon,OH,20957
-84.11209611,40.74092759,Lima,OH,39086
-83.43756256,39.89362761,London,OH,10543
-82.17945132,41.46574319,Lorain,OH,63740
-84.27296362,39.26785456,Loveland,OH,12313
-81.49223095,41.51723828,Lyndhurst,OH,13625
-81.49903176,41.31468027,Macedonia,OH,11667
-84.67917153,39.15015582,Mack,OH,11651
-82.52755759,40.76558167,Mansfield,OH,46698
-81.57044775,41.40587001,Maple Heights,OH,22825
-81.44653998,39.42412213,Marietta,OH,13697
-83.127905,40.58577636,Marion,OH,36631
-83.35934774,40.22783836,Marysville,OH,23404
-84.30362318,39.35633317,Mason,OH,33096
-81.52641486,40.78347482,Massillon,OH,32933
-83.6634469,41.56949261,Maumee,OH,14085
-81.45339864,41.5174501,Mayfield Heights,OH,18699
-81.8696509,41.13583626,Medina,OH,26942
-81.33610778,41.68916775,Mentor,OH,47402
-84.2713685,39.64130938,Miamisburg,OH,19901
-81.81508186,41.36951997,Middleburg Heights,OH,15697
-84.40380462,39.51097756,Middletown,OH,49903
-84.60761883,39.18233816,Monfort Heights,OH,12079
-84.36660085,39.44607579,Monroe,OH,13757
-84.34569258,39.24937354,Montgomery,OH,10408
-82.47382119,40.38507159,Mount Vernon,OH,17257
-82.4184555,40.06409633,Newark,OH,49402
-81.55167548,40.95541746,New Franklin,OH,14151
-81.44010763,40.48623229,New Philadelphia,OH,17697
-80.75313204,41.18769425,Niles,OH,18745
-84.5795117,39.24664364,Northbrook,OH,10825
-81.39696786,40.87432646,North Canton,OH,17684
-81.91902447,41.41498467,North Olmsted,OH,32058
-82.01944834,41.38517027,North Ridgeville,OH,32518
-81.74515822,41.31382613,North Royalton,OH,30244
-81.663574,41.02540127,Norton,OH,12129
-82.61042922,41.2443519,Norwalk,OH,17272
-84.4534614,39.1604869,Norwood,OH,20188
-83.43201438,41.65420469,Oregon,OH,20043
-84.74400775,39.50567211,Oxford,OH,23054
-81.25360016,41.72374876,Painesville,OH,20017
-81.709703,41.38491251,Parma,OH,79391
-81.76367477,41.38651406,Parma Heights,OH,20592
-82.67489506,40.00148988,Pataskala,OH,15890
-83.64110415,41.5374873,Perrysburg,OH,22786
-82.76812962,39.88856752,Pickerington,OH,20847
-84.2437028,40.15021908,Piqua,OH,21010
-82.9762495,38.74703881,Portsmouth,OH,19745
-83.07990292,40.16793802,Powell,OH,13161
-81.2295815,41.159574,Ravenna,OH,11620
-84.431142,39.22540513,Reading,OH,10335
-82.81255175,39.95505418,Reynoldsburg,OH,37909
-81.50285589,41.55893112,Richmond Heights,OH,10709
-84.11407221,39.7647775,Riverside,OH,25163
-81.85272526,41.47009781,Rocky River,OH,20496
-80.84917148,40.90494209,Salem,OH,11907
-82.71637911,41.443491,Sandusky,OH,24700
-81.67367778,41.38045236,Seven Hills,OH,11883
-81.550439,41.47158808,Shaker Heights,OH,28240
-84.40695721,39.28244411,Sharonville,OH,13684
-84.16668295,40.28923471,Sidney,OH,21428
-81.44010326,41.38644261,Solon,OH,23389
-81.52447923,41.5239528,South Euclid,OH,21884
